Annual_Income,Declared_Tax,Deduction_Risk,Expense_Anomaly,Investment_Mismatch,Cash_Transaction_Risk,Business_Loss_Risk,Asset_Underreporting,Refund_Claim_Risk,Compliance_Risk,Income_Variation,Previous_Audit_Flag,Penalty_History,High_Value_Transactions,Foreign_Asset_Score,GST_Mismatch,Suspicious_Deduction,Shell_Company_Link,Frequent_ITR_Revisions,Cash_Deposit_Spike,High_Risk_Industry,Fraud
1614474,642031,82,44,10,86,0,70,98,26,64,1,0,66,97,1,1,0,1,0,1,1
553039,773741,29,39,87,0,42,70,14,78,38,0,1,96,61,0,1,0,0,1,1,1
1561425,959793,57,23,77,65,38,27,54,14,66,1,1,50,65,0,0,1,1,0,0,1
2490146,563180,97,28,93,62,9,91,2,18,44,1,1,87,64,1,0,1,0,1,0,1
3157498,207268,77,66,43,42,1,18,75,61,66,0,0,93,50,0,0,0,1,1,1,1
1769720,921094,21,67,98,27,62,79,37,63,62,0,1,91,35,0,0,1,0,1,0,1
1327787,100057,16,65,84,99,15,80,50,50,69,1,1,38,34,0,1,1,1,0,0,1
2135657,43409,14,83,68,30,36,85,16,46,94,1,0,65,23,0,1,0,1,0,0,1
2182539,251889,47,53,1,68,15,82,90,56,53,1,1,76,68,0,0,1,0,1,1,1
3771387,432686,31,52,39,88,86,47,82,19,26,0,1,73,28,1,0,0,0,1,0,0
1909813,154457,76,78,36,7,89,28,48,19,92,0,1,39,0,0,0,1,0,0,0,0
1109210,421512,84,48,48,33,79,47,20,81,78,0,0,12,56,0,1,0,1,0,0,1
2152026,909998,39,31,97,48,26,18,87,63,35,0,1,18,8,1,0,0,1,0,0,0
232766,328860,96,60,74,95,62,98,23,97,4,0,1,5,99,0,0,0,0,0,1,1
4950014,880584,56,41,35,57,93,46,82,98,66,1,1,17,79,0,1,0,0,0,1,1
4668653,31382,57,0,74,74,63,88,94,37,50,1,0,8,14,1,0,1,0,1,0,1
4874110,81675,90,62,72,46,96,59,39,37,88,1,1,80,73,1,0,0,0,1,1,1
1660235,551707,98,34,69,24,31,47,19,64,31,1,1,67,15,1,1,1,0,1,0,1
1658316,86238,15,50,33,2,8,19,78,75,20,0,0,53,47,0,0,0,0,0,1,0
1627197,230825,27,70,57,44,10,18,34,4,16,0,1,49,35,0,0,0,0,0,1,0
4328784,699651,97,44,36,51,69,41,47,63,72,1,1,69,52,1,1,0,0,1,0,1
4833662,279541,0,76,95,95,29,76,98,26,25,1,1,10,78,1,0,1,0,1,0,1
4061460,325032,40,64,59,98,14,75,32,19,21,0,0,54,2,1,1,0,0,0,0,1
3253380,40169,47,13,11,95,58,48,55,59,40,1,1,41,18,0,1,1,1,0,0,0
511385,591470,30,92,31,33,47,14,40,39,58,1,0,89,40,1,1,0,0,1,0,1
3807323,883908,35,2,80,68,93,59,53,82,86,0,1,10,36,0,0,1,1,1,1,1
1133476,833681,32,23,3,91,81,67,43,78,74,1,1,71,58,1,1,1,1,1,0,1
2128854,164413,32,64,32,91,75,78,81,5,9,0,0,66,66,0,1,1,1,0,0,1
1009359,867035,81,47,42,7,59,80,80,72,86,1,1,1,7,1,0,1,1,0,1,1
2412809,182216,22,9,8,26,67,26,71,35,4,1,1,81,87,1,0,1,1,1,0,0
3150214,459988,59,12,97,79,56,74,83,86,54,1,0,65,13,1,0,1,1,0,1,1
2401580,84360,86,99,50,62,63,54,10,73,25,0,0,25,60,1,1,0,1,1,1,1
1694139,542732,78,72,93,81,53,86,93,64,3,0,0,75,34,0,0,1,0,1,0,1
3209828,443863,89,13,19,24,79,14,90,10,26,0,1,36,15,1,0,0,0,0,0,0
4352092,128662,29,99,38,57,86,51,13,48,97,0,0,89,70,1,1,0,1,1,0,1
1990146,774776,88,9,22,47,74,30,41,83,57,0,1,35,34,1,1,1,1,1,1,0
269518,103843,44,39,40,0,53,89,78,27,2,0,0,15,7,0,1,1,1,1,0,0
376355,802406,79,22,43,7,58,6,11,21,49,1,0,77,59,1,0,0,1,1,1,0
2116334,641438,38,98,34,20,87,12,83,83,95,1,0,65,11,1,1,0,1,0,0,1
2964717,436599,44,54,22,97,85,53,16,46,25,1,1,20,48,1,0,1,0,0,0,0
320243,785908,77,62,57,87,38,12,89,79,17,1,1,6,79,0,1,0,1,1,1,1
3399039,624114,80,70,47,89,14,19,77,65,6,0,1,10,67,0,0,0,1,1,1,1
1897818,479768,11,41,86,77,78,97,24,24,44,1,0,55,34,0,1,1,0,0,1,1
2976374,889080,92,98,57,28,73,9,25,90,12,0,1,43,44,0,1,0,1,0,0,1
2518620,230121,31,65,56,29,27,51,46,66,5,1,1,53,40,0,0,1,1,1,1,0
3687379,925460,55,78,86,2,35,36,24,86,34,1,0,92,60,0,1,1,1,1,0,1
2760837,930581,23,72,38,6,53,51,88,31,94,0,1,56,95,1,1,0,0,1,0,0
3874942,827922,12,46,27,99,16,26,59,16,52,0,0,57,75,0,1,0,1,0,1,0
1284309,770723,19,80,63,10,99,33,59,39,67,1,0,36,84,1,1,0,0,0,0,0
2629151,654001,78,51,61,31,85,99,26,83,41,0,1,47,14,1,1,1,0,0,0,1
241743,60612,55,17,82,58,86,61,42,29,3,0,0,61,98,1,0,0,0,0,0,0
370948,629762,52,78,61,11,92,15,75,58,59,1,1,38,66,0,1,0,1,0,1,0
3869021,303303,67,17,93,78,21,58,19,27,44,0,0,91,58,0,1,1,1,0,0,1
701793,568998,53,23,84,37,74,20,62,46,71,0,1,63,1,1,1,0,1,0,1,1
526284,936310,33,22,87,23,35,15,79,22,74,0,1,67,5,1,1,0,1,0,1,0
2030314,642384,27,11,84,64,28,80,24,82,65,1,1,67,56,1,0,1,0,0,0,1
3977341,214417,49,22,25,17,54,78,26,56,81,0,0,26,15,0,0,1,0,0,0,0
468508,216463,1,20,50,45,41,12,51,88,81,0,1,69,22,1,0,0,1,1,0,0
4785315,898844,93,63,49,55,31,32,81,87,21,0,0,97,94,1,0,1,1,0,0,1
1970403,624212,25,89,35,62,13,53,9,0,11,1,1,81,40,1,0,0,1,0,1,0
4571272,273602,50,71,25,6,17,68,49,91,80,1,1,59,29,0,0,1,0,1,1,1
1476485,922425,46,93,32,65,37,26,29,28,50,1,0,43,66,0,1,1,1,1,1,1
706995,302668,25,33,99,39,33,51,0,49,16,0,1,29,54,0,1,1,0,1,1,0
2385454,667213,83,1,67,53,44,64,53,63,35,1,1,96,79,0,1,0,1,0,1,1
2272723,307621,91,68,72,30,86,43,3,98,92,0,0,57,3,0,1,1,1,0,1,1
3035743,299366,83,30,7,96,31,29,86,80,48,1,1,83,99,1,0,1,0,0,0,1
765635,547608,74,96,65,51,66,22,6,74,15,1,1,35,27,1,0,1,0,1,1,1
727409,99154,73,67,92,93,62,78,29,36,74,0,0,4,49,1,0,1,0,1,0,1
2380945,581531,60,69,22,30,54,99,89,60,43,0,1,98,27,0,0,0,0,0,1,1
1801028,705975,22,86,69,33,42,82,64,6,21,0,1,18,52,1,0,1,0,1,1,0
487635,415568,36,18,54,6,21,93,28,89,93,0,0,11,66,0,0,0,1,0,0,1
783510,602121,40,71,42,88,86,15,24,86,7,0,0,89,25,0,0,0,1,1,1,1
4922340,98476,51,12,99,15,67,54,39,63,17,0,1,59,38,1,1,1,0,1,1,0
4978972,119560,82,64,20,21,76,17,25,17,79,0,0,82,12,1,0,0,1,0,0,1
3311500,925707,81,5,21,99,95,89,16,28,83,1,1,10,70,1,0,1,0,0,0,1
1893481,306411,48,70,8,52,28,16,30,97,71,1,0,52,53,0,1,0,0,0,1,1
3261342,567229,26,26,33,90,39,74,60,59,93,1,1,19,12,1,0,1,1,1,1,1
800198,874241,5,78,58,16,44,51,7,53,37,0,0,72,58,1,1,0,1,0,0,0
597891,554656,73,51,25,3,9,44,68,71,28,1,1,83,3,1,0,0,0,0,1,1
3281362,868618,65,97,0,60,76,55,0,20,76,0,1,26,79,0,1,1,0,1,1,1
4894505,298128,23,86,99,98,44,92,78,20,80,1,1,57,56,0,1,1,1,1,0,1
3847965,440157,37,47,4,85,16,53,99,57,80,1,0,4,91,1,0,0,1,0,1,0
1241566,208990,27,87,40,51,1,8,70,48,72,0,0,73,59,0,1,0,1,1,1,1
3924476,450899,27,78,62,34,16,16,45,35,1,1,1,8,46,1,1,1,0,0,0,0
1819282,262481,65,98,21,43,89,26,90,16,58,1,0,88,76,0,1,0,0,0,0,1
3634078,5801,60,67,67,14,37,36,98,79,41,1,0,76,73,1,1,0,0,1,1,1
3998196,635826,45,43,47,60,36,21,90,52,87,1,0,31,4,0,0,0,0,1,0,1
2035295,903633,68,16,65,43,62,71,19,14,20,1,0,71,35,0,1,1,0,0,1,0
1270913,839397,74,94,15,20,4,66,81,78,1,0,0,53,18,1,1,0,0,1,1,1
3497466,614557,73,37,79,76,24,37,39,39,4,0,0,44,29,0,0,1,1,0,0,1
4641971,783053,42,9,52,46,72,98,1,80,16,1,1,26,40,1,0,1,1,1,1,0
1087099,932473,58,53,85,74,91,95,93,50,23,0,1,85,47,1,1,0,1,1,1,1
3253407,303113,1,90,64,48,21,71,60,64,7,0,0,27,27,1,1,1,1,0,1,0
4345295,480485,14,5,78,52,92,43,93,12,29,1,0,17,30,0,0,1,0,0,0,0
1617231,954953,36,5,63,26,62,90,70,37,49,0,0,86,99,0,0,1,1,0,1,1
1731181,96679,70,51,87,30,34,95,76,73,21,0,1,30,56,1,1,1,0,1,1,1
607974,686065,19,14,67,43,54,35,96,96,58,0,1,40,42,1,0,1,0,1,1,0
3804724,720663,97,67,62,31,19,97,29,25,23,1,0,33,64,0,1,1,1,0,1,1
4527552,295507,34,56,61,29,4,24,29,75,25,1,1,6,8,1,1,1,1,1,0,0
1351882,166792,33,55,81,17,38,94,86,82,60,1,1,4,11,1,0,1,0,0,1,1
1144131,932476,85,6,80,62,62,41,44,14,7,1,1,20,86,1,1,0,1,0,0,0
2671321,562639,30,50,70,15,31,12,23,4,11,1,1,5,11,1,0,1,0,0,1,0
900270,640311,86,57,44,34,62,55,83,1,13,1,1,44,41,0,0,0,1,1,0,0
290417,696505,18,63,51,61,73,78,91,77,29,1,1,34,72,1,0,1,1,0,0,1
4822942,617236,67,25,73,8,39,50,55,92,54,0,0,86,52,0,0,1,0,1,1,1
1260560,749974,23,57,64,61,16,49,82,64,98,1,1,2,89,0,1,0,1,0,1,1
392458,224188,83,30,1,38,78,76,60,76,60,0,0,32,93,0,1,0,0,0,1,1
4918912,847667,38,65,48,50,72,51,12,59,61,1,0,37,56,0,1,0,0,0,0,1
2123782,281999,91,91,21,9,31,32,79,95,30,1,1,86,83,1,1,0,1,1,1,1
4809409,434385,53,12,95,51,22,94,55,97,91,1,1,79,15,1,1,0,0,1,0,1
4096937,266677,38,17,28,11,74,24,14,55,26,1,0,88,76,1,0,0,1,1,1,0
1608791,182476,16,93,34,71,59,57,10,77,99,0,1,15,98,1,1,1,1,1,0,1
2176850,155641,18,74,80,61,76,39,11,37,0,1,0,88,49,0,1,0,1,1,1,1
4302553,654362,47,12,75,2,81,86,85,56,40,0,0,70,3,0,0,1,1,1,1,1
3300618,789366,34,23,23,82,55,37,88,50,13,0,1,7,88,0,0,0,0,1,1,0
2931303,583725,31,56,93,10,8,2,2,40,73,0,1,2,12,1,0,0,0,1,0,0
246250,971010,46,28,29,7,68,15,23,78,49,1,1,68,59,0,0,1,1,0,1,0
4205194,161810,46,55,83,89,61,1,88,69,41,1,0,18,27,0,1,1,1,1,0,1
1550850,929276,63,53,41,22,63,22,8,92,70,0,0,6,11,1,0,0,0,0,1,0
675147,95410,45,4,70,9,21,97,91,82,39,1,1,85,23,0,1,1,0,1,0,1
3217193,24731,34,34,49,17,31,29,45,51,13,1,1,89,91,0,0,0,1,1,0,0
4085850,670491,93,18,70,75,46,9,93,0,99,1,1,49,0,1,0,0,1,1,1,1
2312368,857756,16,54,59,38,1,64,70,84,90,0,1,88,33,0,0,1,1,0,0,1
2643445,190169,41,76,29,25,84,21,59,17,10,0,0,5,2,0,1,0,1,0,0,0
1076336,873152,28,68,11,10,91,51,10,26,62,0,1,4,21,0,1,1,0,1,1,0
4030415,887865,69,43,48,9,51,55,9,91,48,0,0,60,84,0,1,1,1,0,0,1
2485221,270033,16,77,94,2,87,32,2,71,36,0,1,85,26,0,0,1,1,1,1,1
3710043,538857,80,37,81,61,87,88,18,94,9,1,0,94,20,1,1,0,1,0,1,1
4508760,878625,13,61,45,70,13,85,1,75,53,0,0,57,85,0,0,0,0,1,1,1
3670431,211749,23,21,42,60,36,79,16,41,6,0,0,21,12,0,1,1,1,0,0,0
4271867,90192,56,72,1,3,26,29,92,5,80,0,1,56,43,1,0,0,0,0,0,0
4112487,784117,49,39,96,60,23,81,1,89,11,0,1,74,79,1,1,0,1,0,0,1
1618060,92154,56,25,74,7,63,23,52,79,54,1,1,31,23,0,1,1,1,0,1,0
4428087,213542,60,4,97,12,69,4,15,93,35,1,0,16,45,1,0,1,0,0,0,0
4428456,113073,38,92,79,11,25,52,9,82,6,0,1,57,16,0,0,0,1,1,1,1
4839022,224894,54,53,53,34,53,54,67,81,23,1,1,40,4,0,1,1,1,1,0,1
348725,524235,95,85,34,53,14,22,42,23,33,0,1,21,37,1,1,0,0,1,1,0
691215,799044,35,48,51,50,28,90,89,44,64,0,0,79,58,0,1,0,0,1,0,1
2468693,580932,36,2,32,42,99,75,57,83,28,0,1,41,26,1,0,1,0,0,0,0
4124152,561357,13,91,84,99,73,9,59,70,25,1,0,78,53,0,0,1,0,0,1,1
1108017,873173,26,37,83,65,27,97,23,6,73,1,0,7,95,1,1,0,1,0,0,1
521898,425547,82,13,71,14,58,32,75,15,64,0,1,45,89,1,1,0,1,1,0,0
885338,847329,30,46,50,48,72,79,84,57,44,0,1,47,70,0,1,0,0,0,1,1
3702415,150006,72,13,25,33,20,92,15,56,16,0,0,2,99,1,0,1,1,0,1,0
254745,408311,80,74,96,38,9,61,99,41,35,1,1,76,54,0,0,1,1,1,0,1
1883032,489710,82,72,61,25,3,81,98,13,72,0,0,29,70,0,0,1,1,1,0,1
2318219,893976,43,37,60,68,61,26,8,55,62,0,0,27,42,0,0,1,1,0,1,1
2348185,547994,67,63,25,47,3,6,5,11,22,1,0,72,90,0,0,0,1,0,0,0
245256,179588,47,43,36,88,5,99,64,92,92,0,1,75,37,1,0,0,1,1,0,1
702264,632890,56,69,29,50,89,26,77,14,65,1,0,24,87,0,0,0,1,1,0,0
3546145,495224,74,64,94,97,79,73,23,7,81,0,0,36,87,1,0,0,0,1,1,1
1139695,301773,21,24,96,3,71,9,9,57,91,1,1,84,60,1,1,1,1,0,0,1
2383955,445126,3,15,10,97,91,74,81,52,41,0,0,50,44,0,1,1,0,1,0,0
1452390,486756,80,14,52,26,15,56,72,8,70,0,0,38,57,0,0,1,1,0,1,0
2415995,129746,71,97,40,41,37,29,26,45,74,1,1,82,28,0,0,0,1,0,1,1
679809,549719,45,80,4,55,48,2,82,91,70,0,0,71,53,0,0,0,0,1,1,1
2850432,192805,58,2,65,92,60,28,99,90,42,1,1,66,90,1,0,1,0,1,0,1
4375282,569376,33,66,12,68,64,13,2,6,87,0,1,85,33,1,1,0,0,0,0,0
3717847,704495,10,36,62,17,82,76,37,43,54,1,0,0,20,1,1,0,0,1,1,0
1967413,436231,30,80,81,60,49,82,72,13,55,0,1,37,44,0,1,0,0,0,1,1
4538586,760398,10,54,89,3,16,24,73,74,78,1,0,51,0,0,1,0,0,0,1,1
2773697,560673,55,37,24,0,27,9,72,95,30,1,1,62,9,0,1,0,1,1,0,0
3800952,337343,37,62,43,49,43,78,16,91,82,0,0,51,57,1,0,1,1,1,1,1
2171277,305821,20,0,13,83,11,91,47,5,55,0,1,82,93,0,0,1,0,0,1,0
1144740,123104,93,70,68,69,69,48,48,34,73,1,0,84,27,1,0,0,1,0,0,1
3246555,17818,9,89,58,19,70,37,42,69,47,1,0,59,60,0,0,0,0,0,0,1
1396311,486438,25,18,55,19,71,70,83,60,51,1,1,12,29,1,1,0,0,0,1,0
4644041,330145,90,51,51,45,2,13,6,23,71,0,0,90,27,0,1,1,0,1,1,1
342157,160049,7,29,65,26,48,29,67,72,0,1,0,16,28,0,1,0,0,0,1,0
2487319,579120,7,54,67,25,20,39,73,1,1,1,1,83,30,1,0,0,1,1,1,0
4988109,832363,59,13,11,31,7,11,20,77,92,1,1,29,67,1,1,0,0,1,1,0
1662603,613278,71,12,74,9,63,91,77,50,41,0,1,37,82,1,0,0,1,0,1,1
1475029,214966,33,83,67,81,91,13,24,30,73,0,0,10,73,1,1,1,1,0,1,1
3220791,77204,15,89,42,11,58,0,80,93,8,0,0,26,30,1,1,0,1,1,0,0
336645,50784,12,26,72,73,29,67,60,26,30,1,0,37,97,1,1,1,1,1,0,0
1852131,897737,86,88,73,87,31,48,27,99,95,1,1,27,40,1,0,0,0,0,1,1
1386837,14921,75,8,90,23,74,17,77,30,1,0,0,25,63,1,1,0,0,0,1,0
542221,826391,90,40,5,50,19,35,51,69,23,0,0,32,41,1,0,0,0,0,0,0
2635919,823760,21,47,14,37,15,63,12,42,42,0,0,31,43,1,0,0,1,1,1,0
1379580,931363,95,11,41,45,24,95,33,81,69,0,1,53,30,1,0,0,0,1,0,1
253687,260564,26,9,30,88,59,27,66,51,71,1,1,24,10,0,1,0,0,0,0,0
2690272,618794,63,5,85,7,44,91,3,13,88,0,0,23,35,1,1,1,0,1,1,0
2829137,79408,1,33,52,54,8,31,43,58,42,0,1,39,31,1,1,0,0,1,1,0
4998757,653140,96,51,5,77,50,71,14,19,50,1,1,26,86,1,1,1,0,0,1,1
4075010,745126,25,40,32,30,60,24,83,51,88,1,0,45,38,1,0,1,1,1,0,0
4976415,555996,91,82,28,87,39,46,7,74,45,0,1,85,66,1,1,0,1,1,1,1
2239660,548135,82,5,20,15,60,19,4,39,74,0,1,83,59,0,0,1,0,0,1,0
2219450,585277,68,1,53,19,66,32,65,67,98,0,1,96,91,0,0,0,1,0,1,1
4900858,916815,96,14,55,37,79,29,91,43,0,0,0,68,24,1,1,0,1,0,0,0
2171140,9922,83,16,93,14,75,36,85,5,86,1,1,92,27,1,0,0,1,1,0,1
4061607,468144,29,15,20,77,14,79,72,86,66,0,1,68,18,1,0,0,1,1,0,1
3728434,57335,7,27,99,75,52,52,91,56,0,0,0,38,82,1,1,1,0,1,0,0
4324390,918345,37,84,54,33,3,88,45,57,62,0,0,80,28,0,0,1,1,0,1,1
2856222,936045,60,71,57,71,22,73,64,71,75,0,0,28,49,1,1,0,1,0,1,1
1327109,810983,80,9,63,18,26,68,99,29,61,1,0,74,18,0,1,1,1,1,0,1
4634315,155453,64,9,85,68,36,7,65,99,60,0,0,85,55,0,0,0,1,1,1,1
1753744,904751,66,9,45,90,76,96,25,51,39,1,1,30,17,0,1,0,0,1,1,1
4466988,322817,45,72,83,62,42,0,30,10,94,0,0,64,44,0,0,1,1,1,0,1
1988220,892963,89,27,21,76,36,94,50,46,28,0,1,14,87,1,1,0,0,0,0,1
4211718,27948,94,23,59,31,84,6,40,4,34,0,0,82,79,0,1,1,0,0,0,0
4213582,621552,71,18,10,94,28,61,50,2,91,1,1,73,81,1,1,1,1,0,0,1
3072875,64072,42,96,46,36,28,86,18,14,84,1,0,8,40,0,1,0,0,1,0,1
2030288,334704,58,67,30,65,48,57,94,1,10,0,1,12,12,1,1,1,0,0,0,0
2041646,742609,45,55,76,6,74,87,72,1,89,1,0,44,67,1,0,1,0,0,0,1
4169579,662846,71,66,17,47,50,77,2,71,10,1,1,89,76,0,1,0,0,1,0,1
1796246,71691,34,41,21,10,49,86,37,53,62,0,1,5,98,0,0,1,0,1,1,0
2019239,670442,38,11,55,74,27,72,69,45,68,1,0,43,67,0,1,1,1,1,0,1
2450618,894213,91,17,16,86,73,7,44,93,55,1,1,1,82,0,0,1,0,0,1,0
4628622,351249,50,22,37,30,4,63,70,40,6,1,1,28,23,1,0,1,1,0,0,0
2669930,12086,3,83,24,43,55,7,40,68,50,1,0,47,32,0,0,0,1,0,0,0
331936,394962,79,5,31,44,63,2,24,29,94,1,1,11,96,0,0,0,1,0,0,0
2179746,597141,76,52,14,71,88,57,88,43,38,0,1,86,72,1,0,1,1,1,0,1
2669970,369069,83,97,12,55,96,31,49,9,41,0,0,66,54,1,1,1,1,1,0,1
1496573,337171,50,41,57,31,16,67,0,96,71,0,1,49,2,1,0,0,1,0,0,1
3735647,283060,4,65,89,20,96,48,53,87,52,1,0,10,2,1,0,0,1,0,1,0
2778682,806680,54,29,49,30,88,37,85,82,90,0,1,4,29,1,0,1,1,1,0,0
1704900,990551,19,8,10,0,96,1,83,29,20,1,1,44,17,0,1,1,1,0,0,0
3590664,815658,23,90,12,76,54,8,12,88,29,0,1,73,65,0,1,0,0,0,1,1
1821788,947529,35,41,96,10,8,45,39,74,77,1,1,46,95,0,1,1,0,1,1,1
4804229,768210,33,33,49,92,90,64,20,48,0,1,0,5,42,1,1,1,1,0,0,0
391896,577668,53,39,37,67,88,48,86,34,23,1,0,79,72,0,0,1,1,0,1,1
4807765,799280,33,87,0,35,67,74,40,64,5,0,1,94,65,0,1,1,0,1,1,1
1283329,543562,82,16,38,78,72,28,60,16,5,1,1,86,83,0,1,0,1,0,0,0
2580612,321689,16,28,26,58,78,89,32,30,68,0,0,93,26,1,1,0,1,0,1,1
433979,789403,4,99,35,66,15,90,72,69,61,1,0,83,99,1,0,0,0,0,1,1
478104,101494,88,49,31,55,15,28,28,76,34,1,0,88,18,0,1,0,1,1,0,1
2198547,120981,17,75,40,50,12,32,54,51,78,0,1,98,15,0,0,0,0,0,0,1
4244630,171305,54,94,14,28,77,27,31,25,34,0,1,68,25,0,1,0,1,0,1,0
4325279,21304,52,48,30,84,85,94,10,99,47,1,1,62,13,0,0,0,1,0,1,1
4991882,278438,49,72,5,1,84,82,51,4,71,1,0,66,46,1,1,0,1,0,1,0
4529454,293569,71,60,88,5,72,25,35,13,42,1,1,46,17,1,0,0,1,0,1,0
1195893,729071,90,82,51,30,62,28,92,50,34,0,0,33,27,1,0,1,1,0,1,1
3396247,115777,78,45,81,53,40,10,30,14,4,1,0,11,18,1,0,0,0,0,0,0
2039050,407641,44,45,21,87,52,95,13,11,30,1,1,26,29,1,1,1,1,1,1,0
2870492,620837,12,16,30,39,67,84,62,45,30,1,0,68,20,0,0,1,1,0,1,0
2655257,622752,15,65,99,16,73,33,51,63,7,1,1,85,20,1,1,1,0,0,1,1
3177299,967494,85,4,72,4,98,85,53,71,5,0,0,67,47,1,1,0,1,1,0,1
3134317,636036,83,53,45,1,8,47,49,58,86,0,1,27,54,0,0,1,1,1,0,1
4166914,471962,12,15,66,57,50,26,88,94,52,0,1,70,29,1,0,0,1,0,1,1
3503481,859727,19,80,96,11,47,71,53,25,79,0,0,44,41,0,1,0,0,1,0,1
4737454,807523,65,90,90,4,79,39,89,28,43,1,0,97,36,1,1,0,0,0,0,1
1746064,911375,98,6,42,59,48,30,85,3,48,1,1,1,40,1,0,1,1,0,1,0
3440641,259174,46,7,0,40,17,64,72,49,7,0,1,8,45,1,1,1,1,1,0,0
2915548,660362,18,71,43,19,9,38,96,91,63,1,0,78,95,0,0,0,0,1,1,1
979091,258890,44,86,56,71,84,97,86,24,3,1,1,30,93,0,0,1,1,0,1,1
2566789,579699,36,95,8,0,53,23,98,39,31,1,1,35,85,0,1,0,0,1,1,0
2366791,439174,53,81,4,55,78,91,83,31,52,0,0,14,59,1,1,1,1,1,0,1
3577180,263901,5,37,78,69,14,67,96,99,66,0,0,96,87,0,1,1,0,1,1,1
1906930,100696,13,53,8,55,10,81,34,74,62,0,0,61,73,0,0,1,0,1,1,1
1164795,681067,3,75,44,53,39,92,29,36,79,1,1,30,87,1,1,0,1,1,1,1
2783236,675608,85,14,91,10,46,22,54,9,59,1,1,26,0,1,0,1,0,1,0,0
1778458,600597,54,91,76,2,19,60,93,37,97,1,0,1,53,1,0,0,1,1,1,1
2009771,738682,99,49,23,94,97,26,85,60,76,0,0,72,34,1,0,1,0,0,1,1
469515,974224,33,55,73,27,21,15,0,99,32,0,0,42,15,0,1,1,1,0,0,0
1820179,675397,26,94,41,4,47,44,14,26,21,0,1,0,4,0,1,0,0,0,1,0
3997267,72421,6,8,21,89,81,26,24,80,30,0,1,82,30,0,1,1,1,1,0,0
871986,241436,2,7,59,15,15,72,19,6,23,1,1,8,36,1,0,0,0,0,1,0
2534482,480083,46,18,85,30,4,4,70,72,2,1,0,59,24,1,1,0,0,0,0,0
3221786,307756,96,50,36,27,64,58,15,98,32,0,0,1,61,1,0,1,1,0,0,1
337900,486247,1,71,38,6,82,71,51,8,93,0,1,57,24,0,1,0,1,1,1,0
4713962,542738,79,97,83,8,73,81,86,58,25,1,0,64,66,0,1,1,0,1,0,1
4894668,14491,24,56,73,38,20,34,84,35,97,1,0,11,37,0,0,0,0,1,1,0
1484283,122026,59,67,73,98,60,69,64,29,50,0,0,54,95,0,0,0,1,1,1,1
4018971,79804,78,30,89,42,76,86,83,94,85,0,1,89,47,1,0,1,0,1,0,1
1703061,516662,23,2,88,26,54,45,82,18,29,0,0,9,83,1,1,0,1,1,1,0
713066,884725,14,98,52,75,23,89,69,40,34,1,0,64,93,1,0,0,1,0,1,1
4208146,648786,94,82,27,88,22,55,95,54,24,1,0,64,63,0,1,0,1,1,1,1
2561331,767803,13,42,76,92,86,23,0,86,27,1,0,60,1,0,1,0,1,0,1,1
1358343,929295,53,28,14,94,10,9,93,83,96,1,1,94,63,0,1,1,1,1,1,1
2731113,896907,77,9,59,97,46,78,15,5,86,1,1,74,68,0,1,1,1,1,0,1
741529,819746,5,11,59,32,1,37,26,87,25,0,1,68,82,1,0,1,0,0,1,0
2874415,843315,77,45,5,90,69,83,17,21,72,0,1,34,19,1,1,0,1,1,0,1
4548530,492335,80,29,51,55,52,92,76,69,7,0,0,10,85,0,0,0,0,0,1,1
2353548,354230,17,93,11,1,10,69,43,23,96,0,1,67,10,0,1,1,1,0,1,1
1741019,725989,19,81,18,13,14,47,49,61,14,0,0,37,81,0,0,1,1,0,0,0
318920,368435,61,87,95,12,72,8,91,41,48,1,0,38,90,1,1,1,0,0,1,1
606547,247223,80,31,74,23,11,49,73,21,7,0,0,20,30,0,1,0,1,0,1,0
1859090,539255,79,72,96,68,35,68,13,81,54,0,0,35,34,0,1,1,1,0,0,1
1857583,217826,39,46,1,33,91,47,51,15,84,0,1,91,43,0,0,0,1,1,0,0
263014,310364,38,87,54,86,22,38,92,99,57,1,1,71,54,0,1,0,1,1,0,1
3909362,734523,51,62,14,18,26,82,74,12,2,0,0,19,44,1,0,1,0,0,1,0
1435382,927451,31,25,63,29,87,4,49,36,8,1,1,42,20,1,0,0,0,1,0,0
4732889,699779,72,2,99,48,13,83,90,51,13,0,1,20,51,1,0,1,0,1,1,1
3391849,323275,26,22,68,42,53,10,16,23,90,0,0,34,19,1,0,1,0,0,0,0
4082506,486930,51,74,14,15,98,59,2,82,19,1,1,63,8,1,0,0,0,0,1,1
2619493,33876,96,73,42,51,26,26,61,83,3,0,0,31,94,0,1,0,1,0,0,1
556778,748804,62,49,73,97,20,92,94,90,23,0,0,35,8,0,1,1,1,0,0,1
1497682,892880,73,35,16,48,48,6,20,16,90,1,0,68,57,0,0,1,1,0,0,0
3332293,680331,62,12,97,10,61,59,32,15,75,0,1,51,70,0,1,1,0,0,0,1
1741037,985043,16,28,23,77,76,49,0,0,27,1,0,3,32,0,1,1,0,0,0,0
4232371,234192,48,37,73,46,71,66,69,84,98,1,0,6,0,0,0,1,0,0,0,1
2802352,316372,99,76,29,78,43,68,55,90,87,1,0,97,82,1,0,1,0,0,1,1
1731817,259767,80,89,66,34,43,54,3,0,30,1,1,83,2,0,0,0,1,0,1,1
2215074,865927,81,83,50,70,97,76,21,29,66,1,0,70,38,0,0,0,0,1,0,1
